search_category,name,lat,lng,types,user_ratings_total,rating,place_id,vicinity,business_status,icon,opening_hours_open_now,price_level,plus_code_compound,plus_code_global,first_photo_reference,reference,scope,description
Restaurant,llaollao,40.359351,-3.775849,"meal_delivery, meal_takeaway, store, restaurant, food, point_of_interest, establishment",519.0,4.2,ChIJG-BigKWJQQ0R5pFfmmvbK8k,"Calle de Mondragón, s/n, Leganés",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,1.0,"965F+PM Leganés, Spain",8CGR965F+PM,AVzFdbmmsjaovKKoGktPEjhFZ4URRiknq7C2Pxx033WC-xFaSzW2pwVQ8i-So2SX_AWjPejqRKnxrfctXjmWQ4kJ9LzpbwpYT7_Y-x530zVppeglQYOGDfzBUh0XRc2Ne4Qbmra04q9GbNK6qcsfiQlR2Yapjt_JtZULj9s4B4OG7RzVPyee__Z5Dy4F,ChIJG-BigKWJQQ0R5pFfmmvbK8k,GOOGLE,
Restaurant,Cervecerías La Sureña y 100 Montaditos,40.3594779,-3.7760832,"bar, restaurant, food, point_of_interest, establishment",1047.0,3.4,ChIJM9wbgaWJQQ0R199Fw3xFm94,"Calle de Mondragón, s/n, Centro Comercial Sambil, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,True,1.0,"965F+QH Madrid, Spain",8CGR965F+QH,AVzFdbkIR5Smiyd-m0BuFdx28oiACdZwRQdQmaWwMVtI8nqYasVDBt4WAOExG2zROcMMNxafrjcMkswk7Gc1vaQ3ccNlxWtgx2vIpe_IKFCnG1JR80yqX1gvQASMNFpwNw-n0ltyCDOF0wdVCIYtekD__dmtmJ3xH7ktzuOkDXzxoAFUqVLpGfCDB_NB,ChIJM9wbgaWJQQ0R199Fw3xFm94,GOOGLE,
Restaurant,Foster's Hollywood,40.359392,-3.776366,"restaurant, food, point_of_interest, establishment",2389.0,4.1,ChIJW-BDgaWJQQ0RsTgZ2A4zqQU,"Calle de Mondragón, s/n, La Fortuna",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"965F+QF La Fortuna, Spain",8CGR965F+QF,AVzFdblUygYZtxHn2FOYTeGnKCEYgcDR-WyR-M9RkLUpsdmePOLmWmifXGLztPGAdIvSdl5sum-aHo3JimhMlXPXAk1Hkjap8o_6L8mutawqS1WF5bILatzUZakJRMo-ES2S-NfGzwyKbBC48RTZEzZQvtlZTV7BLTw_eA58K_rO2i8CvcF9vNCxznEp,ChIJW-BDgaWJQQ0RsTgZ2A4zqQU,GOOGLE,
Restaurant,Taco Bell,40.35905710000001,-3.7759431,"restaurant, food, point_of_interest, establishment",489.0,3.7,ChIJMaHAgKWJQQ0RuQyh88DKwDk,"C.C. SAMBIL OUTLET MADRID, Calle de Mondragón, S/N, Leganés",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"965F+JJ Leganés, Spain",8CGR965F+JJ,AVzFdblo1oxs61TL4uL2eVbOJ_3R1ZOJ_RI--_a4Sdw7vOgYW0pkqGvd4iZWjIy8yJ80PHBmFfcm1Pqvma-fJjC0_4iOLCXgaIzIreaHt6L7yUCjPDjmuo3X1M9WoCu76R20KsEwb0JAyE79InvsaTm6xnLG_bJbZor7c17z74OdQzM8F4fPUKMFw-GH,ChIJMaHAgKWJQQ0RuQyh88DKwDk,GOOGLE,
Restaurant,KFC,40.3599611,-3.7774651,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",1618.0,4.3,ChIJLZPxgKWJQQ0R52TJSKUrwqk,"Calle de Mondragón, s/n, Centro Comercial Sambil, Leganés",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"965F+X2 Leganés, Spain",8CGR965F+X2,AVzFdbmmCKfyxs44JK895OriQL8tWhSOOtGJHdp2GLVWeHoGR1lSe4y8GKqlqv2B9rQf7_nnf-B5lyROL6YiPlGCDCnR36d_9RyKxuFMbWkbKYK50IcJAPdGNoWEj9Nv8qSEUknQ-NBpSBPT4unXRvTraAUg6sQvkaQ5t9_c6bM6tPzQ4soYNoGtrSta,ChIJLZPxgKWJQQ0R52TJSKUrwqk,GOOGLE,
Restaurant,Ferretti CC Sambil Outlet,40.35936,-3.77663,"cafe, restaurant, point_of_interest, store, food, establishment",198.0,3.1,ChIJm_qyeaWJQQ0RfitP0aM_QhU,"Calle de Mondragón, 1, Leganés",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,,"965F+P8 Leganés, Spain",8CGR965F+P8,AVzFdbl7huFOmIhRgEAELXzypEbsEPVSKOSakfUdYl1h6jGBL2JkqvaN_LwtNpAej-36q5opecc6SXXjQwE_vBK7QN45rq7E_T2u3_-Te63_w804F5WRQVPGweSICaOEMZHRogSG-fL0kLLPzk_XGQQmHnSx4HSuKvLjic2R9QCLYiWE05QOWx3yXJ49,ChIJm_qyeaWJQQ0RfitP0aM_QhU,GOOGLE,
Restaurant,VIPS smart,40.35936,-3.77663,"restaurant, meal_takeaway, point_of_interest, food, establishment",1504.0,3.6,ChIJt_XQeKWJQQ0Roeyzp0rsgwA,"Avenida de Euskadi, 1, Leganés",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"965F+P8 Leganés, Spain",8CGR965F+P8,AVzFdbmIbGusBdkJEZvOqxSI7Wf78cNPJjfzMv-ugK28orHfc9MnvLI0j1ETHuDHDi6cplgbAoEwAkyljZ7DFw6wmSec1oqlluOXB2wBmarBOcCqeMRUzVYTWgHphlcjQYn4V-qjO93okbsN_kzRwdIYgLnRpuTR6FK_uN_1EG7v-443rVz_yryYt5G0,ChIJt_XQeKWJQQ0Roeyzp0rsgwA,GOOGLE,
Restaurant,Ginos,40.359272,-3.776837,"restaurant, meal_delivery, meal_takeaway, point_of_interest, food, establishment",689.0,3.9,ChIJ7S1sgaWJQQ0RKohwvsOS_es,"Avenida de Euskadi, 1, Leganés",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"965F+P7 Leganés, Spain",8CGR965F+P7,AVzFdbnUE_KE7aF8UCrWSkqresKFtyX9_6lM-Buszr8jdYrmQrW0J0s6fAnCBDQ1VYv5HxWz-sfKay9tWF1ygIRUctod9cl2S_bDa_VGLbm03bvtcVH5TyftHR-b5e2az0I7_Ql_tw-arT8WvnpS7P7aFOaSgXHkgy8xdLxaqH0pgJZDQFrQuOVHrZqo,ChIJ7S1sgaWJQQ0RKohwvsOS_es,GOOGLE,
Restaurant,Asador Avelino,40.3720889,-3.7551004,"restaurant, bar, point_of_interest, food, establishment",2195.0,4.5,ChIJWUcB6zKIQQ0RAUoeuAa9CQw,"Calle de Joaquín Turina, 42, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"96CV+RX Madrid, Spain",8CGR96CV+RX,AVzFdblcjO2xo8f25b-BBliinv6rDZrDaM6erV6Gy4YUnBlNkT7w0OsocimVFDfizM06SlBv2Hr4nb9cchFGjg0KQZsvBDoHiXu4pitqYZQEUgnv0b0XMXuV5Aq_6HzZkN5Tq1UjbPR1HPWCwJYTGMPPJPbHUp-NLVtBVj_FfBdLA5kM6q7p_hp53m8w,ChIJWUcB6zKIQQ0RAUoeuAa9CQw,GOOGLE,
Restaurant,El Rincón del Chifa Peruano,40.3882168,-3.761731399999999,"restaurant, point_of_interest, food, establishment",555.0,3.9,ChIJrV07rz-IQQ0RXAmU6IAo4nA,"Calle de Maqueda, 119, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"96QQ+78 Madrid, Spain",8CGR96QQ+78,AVzFdbl8qGeXHQP6k4_7byT0pSotweZBV-RRqv8DgVmH3FdDQS7PwMa3V8w5NfM4sAnB4aFUNs8p_JUtxxNdHOkaEAJVKIBYbMeX9bLYP85Cafp4MmyMKiObDwRDIXsR7v0pNrpaLcGvGg-YWEcZgHiUPjON0iGd9JvHrw15JWf1g0w8NS6Y3O97XVMY,ChIJrV07rz-IQQ0RXAmU6IAo4nA,GOOGLE,
Restaurant,Cafetería Per Mar,40.3785096,-3.7480281,"cafe, restaurant, bar, point_of_interest, store, food, establishment",148.0,4.1,ChIJr6ew1yiIQQ0RetDQgZNBAm4,"Calle de Eugenia de Montijo, 88, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,True,1.0,"97H2+CQ Madrid, Spain",8CGR97H2+CQ,AVzFdblHITT8Ont6YEIZTXgUV6oQnYLcCuL46f-N27WOdESXq7RhRDNVx_vbpq5RUNPNefrMkakOoKyRAwwNM0qHaxYa0SpMrCLnkslnblIP4bQs9qrh3NBzm1ns2B369uS1Yg_XaP_zzOtIWkc6DA-_6cXmVQ8yrg_h4T6vFnbyviqgOGOdCIFc-P9G,ChIJr6ew1yiIQQ0RetDQgZNBAm4,GOOGLE,
Restaurant,SABOR & PUNTO,40.3796319,-3.782333,"restaurant, point_of_interest, food, establishment",1.0,1.0,ChIJH1deiFeIQQ0RobBM9yMG_-I,"Avenida de Las Águilas, 26, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,,"96H9+V3 Madrid, Spain",8CGR96H9+V3,,ChIJH1deiFeIQQ0RobBM9yMG_-I,GOOGLE,
Restaurant,El Timón de la Terraza,40.3868704,-3.7582413,"restaurant, point_of_interest, food, establishment",1062.0,4.6,ChIJ21EgGDyIQQ0R_Hki-_m6GeM,"Latina, Calle de Camarena, 254, posterior, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"96PR+PP Madrid, Spain",8CGR96PR+PP,AVzFdbm_u0bU8B2KNAxhVkZWTjE7m7Gb_IlFE9hgwZ8PkXIq42z2D_LuVygptFDxbpWJyUzMPfYFrDxcJsc9mnGxNKLyIpOxz2jjON91-OS8tl6B2hbIweO4OJ6DEqSebWddsCpyHZVLvv1brvmDPaMj6aXxEg67ugCHzFm7-W19gK0G9bb0slLKYhBg,ChIJ21EgGDyIQQ0R_Hki-_m6GeM,GOOGLE,
Restaurant,Restaurante Colombiano & Asador Carnitas,40.3866828,-3.751662399999999,"restaurant, point_of_interest, food, establishment",380.0,4.1,ChIJb_-XcCOIQQ0Ru1EK3Xj4yxo,"Calle de Nuestra Señora de la Luz, 118, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"96PX+M8 Madrid, Spain",8CGR96PX+M8,AVzFdbmx3eS6GihlxV8_az8CacMC61QSXXlleZZBX_j3SfGBpcsYplAzE1dZcms1PoFKX2o95lxIGVR1fyTmjniBZ5xeybAwfDBkv-eiKHq3Of_wCmSXzFmuk0FoPIeZJI24A9Jf8Nzzg0DiMkngeB5TCrQ96bKOxGqYWBZSvSo0Y8pCAvpctAhXUsU,ChIJb_-XcCOIQQ0Ru1EK3Xj4yxo,GOOGLE,
Restaurant,Restaurante CHOP SUEY,40.3868622,-3.7519638,"restaurant, point_of_interest, food, establishment",1099.0,4.2,ChIJs3y1EyOIQQ0RChFYzpwZiDQ,"Calle de Ocaña, 112, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"96PX+P6 Madrid, Spain",8CGR96PX+P6,AVzFdbmaiX_wPDYL-NcPzUEtopeuaQuarWXYRrK8NdGAqEUOcK76YR95dlB6pIc3dfGEhAuSWouSqbjJ93UcU_z-iU9FCV_wMTb82h8KIoPzKMGAk9KZe-ixeWlaXMHKLzJI34TSYzAZmMO1RHMEjvOFagblRWYZO6bwKVxCLGWnIgUWLqWeSzl4rnfm,ChIJs3y1EyOIQQ0RChFYzpwZiDQ,GOOGLE,
Restaurant,Cafetería Viena,40.38902719999999,-3.7584813,"cafe, restaurant, bar, point_of_interest, store, food, establishment",255.0,3.7,ChIJZzwA1z2IQQ0Rx97loDY1yIo,"Calle de Valmojado, 231, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,True,1.0,"96QR+JJ Madrid, Spain",8CGR96QR+JJ,AVzFdbmj_zO6sZMHynJk2pUcneNubFVDgqYEVqfUpqbbnYxiTIkvLMCh_tZ5dX7BYQ4A4eAfhdIxZaZsBROrsDibWUFIL1ZIkwbZVSUNz9hVt90HZuRxhwRrSFD1SwX5-ppJFps7YbNSO9sym1SNq2-2g6bpVuizO-DjIwRLTWzCE-CBDqvVLdTBnI3o,ChIJZzwA1z2IQQ0Rx97loDY1yIo,GOOGLE,
Restaurant,Oriente city,40.38230600000001,-3.748068,"restaurant, point_of_interest, food, establishment",394.0,3.7,ChIJ0auhEiaIQQ0RGFGKGaE3pU4,"Avenida de Nuestra Señora de Fátima, 84, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"97J2+WQ Madrid, Spain",8CGR97J2+WQ,AVzFdbkRlHizAxoaWXBnLjVns0lv1Qwv-UQv2txDpyobrXBoCvw3C0qHIL7l5E2jmYMo9zbG8eeNt13LI0KKrl34MVVrxWlKcdUvY5KWP4XnWWZJAI_cKI6Y3jMy-jRaR9kWuWZh0seFkU6TJyRDIIlLxNWGxXuVIV4vfdgyKVl1uW52YRDH7k8nu0F0,ChIJ0auhEiaIQQ0RGFGKGaE3pU4,GOOGLE,
Restaurant,El Valle,40.3761087,-3.7750019,"restaurant, bar, point_of_interest, food, establishment",907.0,4.3,ChIJRWt5lFGIQQ0RI9F_RNRdV9Y,"Calle de Valle Inclán, 60, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,True,1.0,"96GF+CX Madrid, Spain",8CGR96GF+CX,AVzFdbm1AOj6FWMMnLypIS0UP2-OaFaD8NnPiSWwbYNvRNtS_O-JfdCUVvq6qMFTUpqtRkkjcktzm42RwB1Iwv9aLxPSOeThcAyQ2-rZL8prE8LGFGmJYRWI-ADRLS5MGFUf6aZo58YF9hEUcXRuQnvGr43fkYygKeX-AB4-lFIkBOlreezFb2WVUmyn,ChIJRWt5lFGIQQ0RI9F_RNRdV9Y,GOOGLE,
Restaurant,Telepizza La Peseta - Comida a Domicilio,40.3619832,-3.7556409,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",408.0,3.3,ChIJJWUYpc-JQQ0Roe3ulPVE1p0,"Avenida de la Peseta, 66, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"966V+QP Madrid, Spain",8CGR966V+QP,AVzFdbkLFRtOfFMmv4cmcIgWQktR57q2GS0_yzoZAMV2dzcV1CRZIKycxX6Z9L7nCRcAdFDIYGNqyImkEDmT53oufFNqSU-eqCBAVA7lg0OhzzE5KUgnaq4myXmM3jcZbTrd6wgPHSqxtazBZqYp6pdsGNvbUMz9DsnEUUiInwg-IPHtcCTBnS3JFfto,ChIJJWUYpc-JQQ0Roe3ulPVE1p0,GOOGLE,
Restaurant,McDonald's,40.3681576,-3.7657302,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",2071.0,3.6,ChIJnZmTELWJQQ0RpIjJoVpmUtg,"Avenida de la Peseta, 6, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"969M+7P Madrid, Spain",8CGR969M+7P,AVzFdbmlTvxIGQymUhBmTIbD_1j4CvYdvVruxnadNKhZljXol0kxVZqx0ysptg4Pzjr0gcdHHCz9R6w5hHs2n01L8pBOuv26IlTFRD6KqcrjgMymdHnY77h8oqYTkpoRadHUzJA-NhzqG59FC-FNuaLJWws3ktwlycZ79LgSQiuv_CPhoJYQS1Jqagjt,ChIJnZmTELWJQQ0RpIjJoVpmUtg,GOOGLE,
Restaurant,Restaurante la Prensa,40.3764164,-3.7456086,"restaurant, bar, point_of_interest, food, establishment",769.0,4.4,ChIJ56znhCmIQQ0RIGH0fiF53bY,"Calle de Federico Grases, 40, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"97G3+HQ Madrid, Spain",8CGR97G3+HQ,AVzFdblOD47QDHS_GYGd1qSaQd26scZGQ1fEk51VmnqlWVAZCy1SzjM95qFcDsY1mESU0Yc21aAJ_CylnNDOAVKbi3wwuM5DpLmn8c6gUL46ALcXmp3AZCDFxDe11NarBdqGGnS-z8k1aUGlpyAfXzGDvVSaIErQ1NBu6PWzttuFGnjUtgCpRR5R56Pd,ChIJ56znhCmIQQ0RIGH0fiF53bY,GOOGLE,
Restaurant,Cervecería Bar Gredos,40.3761555,-3.746054999999999,"restaurant, bar, point_of_interest, food, establishment",670.0,4.3,ChIJa5bSeCmIQQ0Rl1L9EPVt77g,"Paseo Castellanos, 31, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,True,1.0,"97G3+FH Madrid, Spain",8CGR97G3+FH,AVzFdbmcuer776rbeODgLaQLHC3av-FID6DernWrau7_6gCFlofaqh_qehP7FnPrfiVwwHO8EnsIrd-qWLL_79L_8l8VfGf93cXhtKX-FSVePTWZ4L8-8GUenBVd9yMEPlaLE0E7UWd6DRg2CviuuswE83WxZa6yCpSOolK_LlkaLyJClV-VlKttvrc4,ChIJa5bSeCmIQQ0Rl1L9EPVt77g,GOOGLE,
Restaurant,Centro Comercial Islazul,40.3637111,-3.737494000000001,"shopping_mall, bowling_alley, supermarket, grocery_or_supermarket, clothing_store, store, restaurant, food, point_of_interest, establishment",56294.0,4.3,ChIJXYs9-HwnQg0RDmuo1sxJkkg,"Calle de la Calderilla, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,,"9777+F2 Madrid, Spain",8CGR9777+F2,AVzFdbnE8tKIW7-5NCpVyHVkuDYcURsE-38scK50WJZa-AmTf4N61X60_JAQeTuuXKBdSw-vyvozUfoRKZoTWhp585fn4p3opDMyPCf3PKPAwM27zEI7Z19WafGEbdXQzD9LaEba2ClHdTSLCF7EB8XqqroUfsJ37GQXMFZwgQ43r5EYKZhGo1ABasXL,ChIJXYs9-HwnQg0RDmuo1sxJkkg,GOOGLE,
Restaurant,Tanatorio SUR (SFM),40.37297799999999,-3.7209249,"funeral_home, florist, store, restaurant, food, point_of_interest, establishment",150.0,3.1,ChIJIYJvS8nsaQ0RzTEC4Xyfvz0,"Calle Ildefonso González Valencia, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,,"97FH+5J Madrid, Spain",8CGR97FH+5J,AVzFdbnGdC6B5qN2x5rX6cKWN_DjAGpTK00F7D-tQQr6qaEGZ0xv9xA4gTi2BVT994w5f-Dpxs9JbtMElXH94ZCrIqYPBOvAlxLIpvhqIySTY41HhqQ9OsDA5LYmGpu9MWUhXVSteyhVT40WtyJ7PLHP8fRcIanx2KCb7_-5Iqy7iV_00FcFdwQDjuZE,ChIJIYJvS8nsaQ0RzTEC4Xyfvz0,GOOGLE,
Restaurant,Arrocería Da Gusto,40.3735556,-3.727003099999999,"meal_delivery, restaurant, food, point_of_interest, establishment",1664.0,4.0,ChIJf_GjXJ4nQg0RNTBtVG_wYOo,"Avenida de los Poblados, 131, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"97FF+C5 Madrid, Spain",8CGR97FF+C5,AVzFdbnFnppiaz0UJykU8j9fYASaLeXHnIv6G2cTxMuUPJcP-tZkgb8EQBxVI5EfDw4UQ9RSQDjdXSSYFlFpWoWBLhwqyfeyZ9hukNvUUN6fOVatY94-52agZaSKx8FoIll41ETqRC_3D1q0fS1SMNJH6OLQ-nJXhGoBST9yKH66N7GvDErgrWSBHmQ-,ChIJf_GjXJ4nQg0RNTBtVG_wYOo,GOOGLE,
Restaurant,Restaurante Brasayleña Islazul,40.3630791,-3.7387063,"restaurant, food, point_of_interest, establishment",3841.0,3.6,ChIJV43K93snQg0RhTzm_MBL7_Y,"Calle de la Calderilla, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"9776+6G Madrid, Spain",8CGR9776+6G,AVzFdblKO-xvmVrz5QhbeWYu9C9F6mW0DZ7fK_UfDp0CKk2neG3SaCZ_cUJ0WbyqK0-gziL4GLjtJNnkiZiQEylSHx2-fWDyP92j7-1iEekV91UT8tJ97QbRX-kliU35V8zLFEopjn-hiAUzixPkfPK2gm2V_5Rbj8atnDOhtvIsLOOFv_TVcLMGYX4B,ChIJV43K93snQg0RhTzm_MBL7_Y,GOOGLE,
Restaurant,Buffet Latino La Suegra,40.3866115,-3.740070999999999,"restaurant, food, point_of_interest, establishment",3964.0,4.1,ChIJR08D2YsnQg0RUpRahajdwuw,"Calle de Castrojeriz, 18, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,False,2.0,"97P5+JX Madrid, Spain",8CGR97P5+JX,AVzFdbkRVfU8vFeuS6ZiToWjqIRtFGqviS0p1tR8_Nx2ogWBndqL3ZxVxjYaixRYaYIO1RaEhmJ8C1riG2NgYjg-7XeQFfn3Ennu_ft-jQOt1ssRUBSyUx6CVp75srMaH1oYJKBk4ufuvwFJLboPuCsoD0ZqPP608tb58cXKF1x3qPB4NxlDib121m9l,ChIJR08D2YsnQg0RUpRahajdwuw,GOOGLE,
Restaurant,Restaurante Acisclo,40.3735009,-3.727183,"restaurant, food, point_of_interest, establishment",1627.0,4.4,ChIJUXqdW54nQg0Rm_KNuu1llUY,"Avenida de los Poblados, 131, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2.0,"97FF+C4 Madrid, Spain",8CGR97FF+C4,AVzFdblqcxc3CCo3C1n9-gMLudGPZF-nOcOshkTusV7HeMRQTzGvFyAk8_pYUHpi1gAnSc7_KKqBscxUl6dPTEMcMfx8wnmWGYkMS62D6j9sI9NO1q-jqypvAIZeVa-NOVUeqtyLE2mif5xLUuYKd52WisG_6BLe0cMrXXAhafpKKdHeHga3kWneFJSM,ChIJUXqdW54nQg0Rm_KNuu1llUY,GOOGLE,
Restaurant,ISTANBUL,40.3635295,-3.738818,"restaurant, food, point_of_interest, establishment",141.0,3.3,ChIJcbJw93snQg0RYdmlAXZ2ids,"Calle de la Calderilla, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"9776+CF Madrid, Spain",8CGR9776+CF,AVzFdbkkndxsgJIUgqMYBiF5MoijaSuZpPz5FEBXG4IHTaszlRTgT3TlxuEKp3vFnwWwiTAVOjOmoYVwBZ3hiNTM1JTqfRDw7Zlj7ZGqTpMRY712ltlczg8FdzaZnCF1VUm77uBasFs-TO98k4syrCdDwAuWXHXTnEgbVcEDEHRPtBGLJaGMgxniuB6t,ChIJcbJw93snQg0RYdmlAXZ2ids,GOOGLE,
Restaurant,Café & Té,40.363647,-3.737441,"bar, restaurant, food, point_of_interest, establishment",382.0,3.3,ChIJYZExfnwnQg0R3anvY9gQU08,"Avenida de la Calderilla, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2.0,"9777+F2 Madrid, Spain",8CGR9777+F2,AVzFdbnGftcUq2xIwuTopGId05fDjofUyTydckiJvXdvLrD5ShGG7CuuR7BJkGr5z7ymesDYHH4z3BnO9Jw_QdpBArK7oZLOfsRTcpUbdGekBd831pJWfymnfuKHpdbmtZ_z1wRyZPgXCB8KSbgsELmUykBviuEgtptp5GaOxVkeMWPbvjVp_JGsYCq2,ChIJYZExfnwnQg0R3anvY9gQU08,GOOGLE,
Restaurant,Asiático Real,40.3737112,-3.7327417,"meal_delivery, restaurant, food, point_of_interest, establishment",621.0,3.7,ChIJu1dr2JwnQg0Rgxet9PAEcIs,"Avenida de los Poblados, 103, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"97F8+FW Madrid, Spain",8CGR97F8+FW,AVzFdblncrUuPkzQWe2-fM0XD5mL2SZYynIU6Ln2GPyW3D9f6AkhwSvHHckVQjuOFSB6HnsIPxweFl79a5DkDxGn85ZjOorUB1VpXpXa5Pd_RCMP_jPNILpCNPX-MYOAEauJX8COOIfAA-vdpzKgA-ia_3jJPc5xFFX-721XsRNYOnA5eNDq5VnSMPdh,ChIJu1dr2JwnQg0Rgxet9PAEcIs,GOOGLE,
Restaurant,Cervecería Eve,40.37456749999999,-3.7322426,"restaurant, bar, food, point_of_interest, establishment",277.0,4.2,ChIJD1gzwpwnQg0RbY5yw6A8UXs,"Via Lusitana, 37, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,1.0,"97F9+R4 Madrid, Spain",8CGR97F9+R4,AVzFdblsckSXRVrNX9ns69oZEJUu_arjHJSL2XaHeI-zg0DNgUc0h_2vMIv6aaWxwy5HzldHwwe4d_JjwsvFZxzEAdjg8S3-cGBjpmRfW8ILnsw8KG_JYb-9wvkUiJfIg4CPwS7IZ8JNSBHt7YdqQdoCmNJ3sbNOC2xDOe5YUX7ARviRupKY2sRIRx2b,ChIJD1gzwpwnQg0RbY5yw6A8UXs,GOOGLE,
Restaurant,Gence Kebap Y Pizzas,40.3745907,-3.732284800000001,"restaurant, food, point_of_interest, establishment",40.0,3.8,ChIJF0ZgfJsnQg0RMESPL-6pteU,"Local 3, Vía Lusitana, 35, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,,"97F9+R3 Madrid, Spain",8CGR97F9+R3,AVzFdbmdcTrimDmJYqMN2-31I4OSbYqYrJgTxYX9HXDHgZKv7DP54OzUIl9eY5IkWcxM91fXaljE1HA62hOpG-3U_uN1Leg-raKE918rYRpd-C2iyUaTfkUoew7ccn42h_Hp9jdmqRdyMpJkxGSgdFwEJoHlwe1M4Xt-5CFENzZ5uH1Qbkw4w7UqILxv,ChIJF0ZgfJsnQg0RMESPL-6pteU,GOOGLE,
Restaurant,Asiático Shang Hai,40.37442799999999,-3.725033699999999,"restaurant, food, point_of_interest, establishment",36.0,2.4,ChIJjRQRDp8nQg0RXwtZoML7hFs,"Calle Ugena, 5, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,,"97FF+QX Madrid, Spain",8CGR97FF+QX,AVzFdblX2Dp52HgAA7asEH6yqBiOJEC8mNSrYIBZ4fuD195bkBBynAumY9kUzIpUUcOOUY8A9UcND4ZHS431Dr6pg7vYTfDoCxgf-D23vysf-V279h6MZLH3QRftCjxk0ALy3teh8Zo_lXC3Lh85CTjVJg2-FfxUBjmH3m4bGjBYIlvschNUB3D5e4sg,ChIJjRQRDp8nQg0RXwtZoML7hFs,GOOGLE,
